CUENTA,CUENTA,SUBCUENTA,AUTOMAT1,AUTOMAT2,MONEDA,TIPOANALISIS,TIPO CUENTA,TIPO,NIVEL,CUENTA BALANCE COMPARATIVO,AJUSTE CON VERSION CAMBIO,CONVERSION MONEDA
861,PARTICIPACION DE LOS TRABJ.,86,          ,          ,1,0,1,1,2,0,1,1
86100001,PARTICIPACION DE LOS TRABAJADORES,861,          ,          ,1,0,1,3,3,0,1,1
862,PARTC.COMUNIDAD LABORAL,86,          ,          ,1,0,1,1,2,0,1,1
863,REMUN Y PARTIC DIRECTORIO,86,          ,          ,1,0,1,1,2,0,1,1
86300001,PARTICIPACION DEL DIRECTORIO,863,          ,          ,1,0,1,3,3,0,1,1
864,INVESTIG.CIENTF.TECN.,86,          ,          ,1,0,1,1,2,0,1,1
87,PARTICIPACIONES DE LOS TRABAJADORES,8,          ,          ,1,0,1,1,1,0,1,1
871,PARTICIPACIONES DE LOS TRABAJADORES - CORRIENTE,87,          ,          ,1,0,1,1,2,0,1,1
8711,PARTICIPACIONES DE LOS TRABAJADORES - CORRIENTE,871,          ,          ,1,0,1,1,3,0,1,1
77610002,GANANCIA POR REDONDEO,7761,          ,          ,1,0,1,3,4,0,1,1
872,PARTICIPACIONES DE LOS TRABAJADORES - DIFERIDA,87,          ,          ,1,0,1,1,2,0,1,1
8721,PARTICIPACIONES DE LOS TRABAJADORES - DIFERIDA,872,          ,          ,1,0,1,1,3,0,1,1
77310001,DIVIDENDOS,7731,          ,          ,1,0,1,3,4,0,1,1
88,IMPUESTO A LA RENTA,8,          ,          ,1,0,1,1,1,0,1,1
881,IMPUESTO A LA RENTA - CORRIENTE,88,          ,          ,1,0,1,1,2,0,1,1
8811,IMPUESTO A LA RENTA - CORRIENTE,881,          ,          ,1,0,1,1,3,0,1,1
77230001,(22) INTERESES SOBRE PRESTAMOS OTORGADOS,7723,          ,          ,1,0,1,3,4,0,1,1
882,IMPUESTO A LA RENTA - DIFERIDO,88,          ,          ,1,0,1,1,2,0,1,1
8821,IMPUESTO A LA RENTA - DIFERIDO,882,          ,          ,1,0,1,1,3,0,1,1
77220001,INTERESES SOBRE CUENTAS POR COBRAR COMERCIALES,7722,          ,          ,1,0,1,3,4,0,1,1
89,DETERMINACION DEL RESULTADO DEL EJERCICIO,8,          ,          ,1,0,1,1,1,0,1,1
890,RESULTADO DEL EJERCICIO,89,          ,          ,1,0,1,1,2,0,1,1
891,UTILIDAD,89,          ,          ,1,0,1,1,2,0,1,1
8911,UTILIDAD,891,          ,          ,1,0,1,1,3,0,1,1
77210001,GANANCIA SOBRE DEPOSITOS,7721,          ,          ,1,0,1,3,4,0,1,1
892,PERDIDA,89,          ,          ,1,0,1,1,2,0,1,1
8921,PERDIDA,892,          ,          ,1,0,1,1,3,0,1,1
75990001,INGRESOS DIVERSOS,7599,          ,          ,1,0,1,3,4,0,1,1
898,R.E.I. DEL EJERCICIO,89,          ,          ,1,0,1,1,2,0,1,1
91,COSTO DE CONSTRUCCION,9,          ,          ,1,0,1,1,1,0,1,1
911,COSTO DE CONSTRUCCION,91,          ,          ,1,0,1,1,2,0,1,1
91100001,COSTO CONSTRUCCION,911,          ,          ,1,0,1,3,3,0,1,1
9117,MOVILIDAD,911,6217,          ,1,0,1,3,3,0,1,1
912,GASTOS DEL PERSONAL- DIRECTORES Y GERENTES,91,          ,          ,1,0,1,1,2,0,1,1
9121,REMUNERACIONES,912,          ,          ,1,0,1,1,3,0,1,1
91211,SUELDOS Y SALARIOS,9121,          ,          ,1,0,1,1,4,0,1,1
912111,SUELDOS,91211,          ,          ,1,0,1,1,5,0,1,1
75310001,REGALIAS,7531,          ,          ,1,0,1,3,4,0,1,1
912112,SALARIOS,91211,          ,          ,1,0,1,1,5,0,1,1
74120001,DESCUENTOS- REBAJAS Y BONIFICACIONES CONCEDIDOS - RELACIONADAS,7412,          ,          ,1,0,1,3,4,0,1,1
74110001,DESCUENTOS- REBAJAS Y BONIFICACIONES CONCEDIDOS - TERCEROS,7411,          ,          ,1,0,1,3,4,0,1,1
91212,COMISIONES,9121,          ,          ,1,0,1,1,4,0,1,1
73120001,DESCUENTOS- REBAJAS Y BONIFICACIONES OBTENIDAS - RALACIONADAS,7312,          ,          ,1,0,1,3,4,0,1,1
91213,REMUNERACIONES EN ESPECIE,9121,          ,          ,1,0,1,1,4,0,1,1
73110001,DESCUENTOS- REBAJAS Y BONIFICACIONES OBTENIDAS - TERCEROS,7311,          ,          ,1,0,1,3,4,0,1,1
91214,GRATIFICACIONES,9121,          ,          ,1,0,1,1,4,0,1,1
71150001,VARIACION DE SERVICIOS TERMINADOS,7115,          ,          ,1,0,1,3,4,0,1,1
70420001,SERVICIOS CONSTRUCCION RELACIONADAS,7042,          ,          ,1,0,1,3,4,0,1,1
91215,VACACIONES,9121,          ,          ,1,0,1,1,4,0,1,1
70420002,ALQUILERES RELACIONADAS,7042,          ,          ,1,0,1,3,4,0,1,1
70410001,ALQUILERES TERCEROS,7041,          ,          ,1,0,1,3,4,0,1,1
91216,ASIGNACION FAMILIAR,9121,6216,          ,1,0,1,3,4,0,1,1
70410002,PUBLICIDAD,7041,          ,          ,1,0,1,3,4,0,1,1
70410003,REEMBOLSO DE GASTOS,7041,          ,          ,1,0,1,3,4,0,1,1
91217,MOVILIDAD,9121,6217,          ,1,0,1,3,4,0,1,1
70410004,PRESTACION DE SERVICIOS,7041,          ,          ,1,0,1,3,4,0,1,1
91218,REFRIGERIO,9121,6218,          ,1,0,1,3,4,0,1,1
70410005,INTERESES Y GASTOS DE PROTESTO,7041,          ,          ,1,0,1,3,4,0,1,1
91219,BONIFICACIONES,9121,6219,          ,1,0,1,3,4,0,1,1
70410006,COMISIONES,7041,          ,          ,1,0,1,3,4,0,1,1
9122,OTRAS REMUNERACIONES,912,          ,          ,1,0,1,1,3,0,1,1
70410007,SERVICIOS DE CONSTRUCCION,7041,          ,          ,1,0,1,3,4,0,1,1
70110001,MERCADERIAS,7011,          ,          ,1,0,1,3,4,0,1,1
69420001,COSTO DE SERVICIOS RELACIONADAS,6942,          ,          ,1,0,1,3,4,0,1,1
9123,INDEMNIZACIONES AL PERSONAL,912,          ,          ,1,0,1,1,3,0,1,1
69410001,COSTO DE SERVICIOS TERCEROS,6941,          ,          ,1,0,1,3,4,0,1,1
9124,CAPACITACION,912,          ,          ,1,0,1,1,3,0,1,1
68410001,PROVISIÒN COBRANZA DUDOSA,6841,          ,          ,1,0,1,3,4,0,1,1
9125,ATENCION AL PERSONAL,912,          ,          ,1,0,1,1,3,0,1,1
67790001,GASTOS BANCARIOS,6779,          ,          ,1,0,1,3,4,0,1,1
9126,GERENTES,912,          ,          ,1,0,1,1,3,0,1,1
9127,SEGURIDAD Y PREVISION SOCIAL,912,          ,          ,1,0,1,1,3,0,1,1
91271,REGIMEN DE PRESTACIONES DE SALUD,9127,          ,          ,1,0,1,1,4,0,1,1
67610001,PERDIDAS POR DIFERENCIA DE TIPO DE CAMBIO,6761,          ,          ,1,0,1,3,4,0,1,1
91272,REGIMEN DE PENSIONES,9127,          ,          ,1,0,1,1,4,0,1,1
67510001,DSCTOS. CONCEDIDOS POR PRONTO PAGO,6751,          ,          ,1,0,1,3,4,0,1,1
91273,SEGURO COMPLEMENTARIO DE TRABAJO Y ENFERMEDADES PROFESIONALES,9127,          ,          ,1,0,1,1,4,0,1,1
67370001,INTERES FRACCIONAMIENTO,6737,          ,          ,1,0,1,3,4,0,1,1
91274,SEGURO DE VIDA,9127,          ,          ,1,0,1,1,4,0,1,1
67360001,INTERESES COMERCIALES,6736,          ,          ,1,0,1,3,4,0,1,1
91275,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD - EPS Y OTROS PARTICULARES,9127,          ,          ,1,0,1,1,4,0,1,1
67340001,INTERESES X DOCUMENTOS DESCONTADOS,6734,          ,          ,1,0,1,3,4,0,1,1
91277,CONTRIBUCIONES AL CENCICO Y SENATI,9127,          ,          ,1,0,1,1,4,0,1,1
67340002,INTERESES X DOCUMENTOS VENCIDOS,6734,          ,          ,1,0,1,3,4,0,1,1
9128,RETRIBUCIONES AL DIRECTORIO,912,          ,          ,1,0,1,1,3,0,1,1
67320001,INTERESES POR CONTRATO DE ARRENDAMIENTO - LEASING,6732,          ,          ,1,0,1,3,4,0,1,1
9129,BENEFICIOS SOCIALES DE LOS TRABAJADORES,912,          ,          ,1,0,1,1,3,0,1,1
91291,COMPENSACION POR TIEMPO DE SERVICIO,9129,          ,          ,1,0,1,1,4,0,1,1
67120001,CONTRATO DE ARRENDAMIENTO FINANCIERO - LEASING,6712,          ,          ,1,0,1,3,4,0,1,1
91293,OTROS BENEFICIOS POST - EMPLEO,9129,          ,          ,1,0,1,1,4,0,1,1
66120001,PRODUCTOS TERMINADOS,6612,          ,          ,1,0,1,3,4,0,1,1
913,GASTOS DE SERVICIOS PRESTADOS POR TERCEROS,91,          ,          ,1,0,1,1,2,0,1,1
9130,TRANSPORTE Y ALMACENAMIENTO,913,          ,          ,1,0,1,1,3,0,1,1
9131,TRANSPORTE- CORREO Y GASTOS DE VIAJE,913,          ,          ,1,0,1,1,3,0,1,1
91311,TRANSPORTE- CORREO Y GASTOS DE VIAJE,9131,          ,          ,1,0,1,1,4,0,1,1
913111,DE CARGA,91311,          ,          ,1,0,1,1,5,0,1,1
66110001,MERCADERIAS,6611,          ,          ,1,0,1,3,4,0,1,1
913112,DE PASAJEROS,91311,          ,          ,1,0,1,1,5,0,1,1
65930001,OTROS GASTOS,6593,          ,          ,1,0,1,3,4,0,1,1
91312,CORREOS,9131,          ,          ,1,0,1,1,4,0,1,1
65920001,SANCIONES ADMINISTRATIVAS,6592,          ,          ,1,0,1,3,4,0,1,1
91313,ALOJAMIENTO,9131,          ,          ,1,0,1,1,4,0,1,1
65910001,DONACIONES,6591,          ,          ,1,0,1,3,4,0,1,1
91314,ALIMENTACION,9131,          ,          ,1,0,1,1,4,0,1,1
65610001,SUMINISTROS,6561,          ,          ,1,0,1,3,4,0,1,1
91315,OTROS GASTOS DE VIAJE,9131,          ,          ,1,0,1,1,4,0,1,1
65310001,SUSCRIPCIONES,6531,          ,          ,1,0,1,3,4,0,1,1
91316,PEAJES,9131,          ,          ,1,0,1,1,4,0,1,1
65210001,REGALIAS,6521,          ,          ,1,0,1,3,4,0,1,1
91317,ESTACIONAMIENTO,9131,          ,          ,1,0,1,1,4,0,1,1
65110001,SEGUROS,6511,          ,          ,1,0,1,3,4,0,1,1
9132,ASESORIA Y CONSULTORIA,913,          ,          ,1,0,1,1,3,0,1,1
91321,ADMINISTRATIVA,9132,          ,          ,1,0,1,1,4,0,1,1
913211,HONORARIOS ADMINISTRATIVOS,91321,          ,          ,1,0,1,1,5,0,1,1
64430001,OTROS TRIBUTOS,6443,          ,          ,1,0,1,3,4,0,1,1
91322,LEGAL Y TRIBUTARIA,9132,          ,          ,1,0,1,1,4,0,1,1
913221,ASESORIA LEGAL Y TRIBUTARIA,91322,          ,          ,1,0,1,1,5,0,1,1
64420001,SENCICO,6442,          ,          ,1,0,1,3,4,0,1,1
91323,AUDITORIA Y CONTABLE,9132,          ,          ,1,0,1,1,4,0,1,1
913231,ASESORIA CONTABLE,91323,          ,          ,1,0,1,1,5,0,1,1
64390001,OTROS TRIBUTOS MUNICIPALES,6439,          ,          ,1,0,1,3,4,0,1,1
91324,MERCADOTECNIA,9132,          ,          ,1,0,1,1,4,0,1,1
913241,COMISIONES,91324,          ,          ,1,0,1,1,5,0,1,1
64340001,LICENCIAS DE FUNCIONAMIENTO,6434,          ,          ,1,0,1,3,4,0,1,1
91327,PRODUCCIÓN,9132,          ,          ,1,0,1,1,4,0,1,1
913271,SERVICIOS DE PRODUCCIÓN,91327,          ,          ,1,0,1,1,5,0,1,1
64330001,IMPUESTO VEHICULAR,6433,          ,          ,1,0,1,3,4,0,1,1
9133,PRODUCCION ENCARGADA A TERCEROS,913,          ,          ,1,0,1,1,3,0,1,1
91331,PRODUCCION ENCARGADA A TERCEROS,9133,          ,          ,1,0,1,1,4,0,1,1
64320001,ARBITRIOS,6432,          ,          ,1,0,1,3,4,0,1,1
64310001,IMPUESTO PREDIAL,6431,          ,          ,1,0,1,3,4,0,1,1
9134,MANTENIMIENTO Y REPARACIONES,913,          ,          ,1,0,1,1,3,0,1,1
91341,INVERSION INMOBILIARIA,9134,          ,          ,1,0,1,1,4,0,1,1
64190001,OTROS TRIBUTOS,6419,          ,          ,1,0,1,3,4,0,1,1
64130001,IMPUESTO TEMPORAL A LOS ACTIVOS NETOS,6413,          ,          ,1,0,1,3,4,0,1,1
91343,INMUEBLES- MAQUINARIA Y EQUIPO,9134,          ,          ,1,0,1,1,4,0,1,1
64120001,I.T.F.,6412,          ,          ,1,0,1,3,4,0,1,1
64110001,IMPUESTO GENERAL A LAS VENTAS,6411,          ,          ,1,0,1,3,4,0,1,1
63920001,SERVICIO DE ANALISIS,6392,          ,          ,1,0,1,3,4,0,1,1
9135,ALQUILERES,913,          ,          ,1,0,1,1,3,0,1,1
91351,TERRENOS,9135,          ,          ,1,0,1,1,4,0,1,1
63910001,GASTOS BANCARIOS,6391,          ,          ,1,0,1,3,4,0,1,1
91352,EDIFICACIONES,9135,          ,          ,1,0,1,1,4,0,1,1
63810001,SERVICIOS DE PERSONAL,6381,          ,          ,1,0,1,3,4,0,1,1
91353,MAQUINARIA Y EQUIPO DE EXPLOTACION,9135,          ,          ,1,0,1,1,4,0,1,1
63730001,GASTOS DE REPRESENTACION,6373,          ,          ,1,0,1,3,4,0,1,1
91354,EQUIPO DE TRANSPORTE,9135,          ,          ,1,0,1,1,4,0,1,1
63720001,PUBLICACIONES,6372,          ,          ,1,0,1,3,4,0,1,1
91356,EQUIPOS DIVERSOS,9135,          ,          ,1,0,1,1,4,0,1,1
63710001,PUBLICIDAD,6371,          ,          ,1,0,1,3,4,0,1,1
9136,SERVICIOS BASICOS,913,          ,          ,1,0,1,1,3,0,1,1
91361,ENERGIA ELECTRICA,9136,          ,          ,1,0,1,1,4,0,1,1
63670001,CABLE,6367,          ,          ,1,0,1,3,4,0,1,1
91363,AGUA,9136,          ,          ,1,0,1,1,4,0,1,1
63660001,RADIO NEXTEL,6366,          ,          ,1,0,1,3,4,0,1,1
91364,TELEFONO,9136,          ,          ,1,0,1,1,4,0,1,1
63650001,INTERNET,6365,          ,          ,1,0,1,3,4,0,1,1
91365,INTERNET,9136,          ,          ,1,0,1,1,4,0,1,1
63640001,TELEFONOS Y CELULARES,6364,          ,          ,1,0,1,3,4,0,1,1
91366,RADIO,9136,          ,          ,1,0,1,1,4,0,1,1
63630001,AGUA - OFICINA ADMINISTRATIVA,6363,          ,          ,1,0,1,3,4,0,1,1
91367,CABLE,9136,          ,          ,1,0,1,1,4,0,1,1
63610001,ENERGIA ELECTRICA,6361,          ,          ,1,0,1,3,4,0,1,1
9137,PUBLICIDAD- PUBLICACIONES- RELACIONES PUBLICAS,913,          ,          ,1,0,1,1,3,0,1,1
91371,PUBLICIDAD-,9137,          ,          ,1,0,1,1,4,0,1,1
63560001,ALQUILER DE EQUIPOS DIVERSOS,6356,          ,          ,1,0,1,3,4,0,1,1
91372,PUBLICACIONES,9137,          ,          ,1,0,1,1,4,0,1,1
63540001,ALQUILER DE EQUIPOS DE TRANSPORTE,6354,          ,          ,1,0,1,3,4,0,1,1
91373,RELACIONES PUBLICAS,9137,          ,          ,1,0,1,1,4,0,1,1
63530001,ALQUILER DE MAQUINARIA Y EQUIPO,6353,          ,          ,1,0,1,3,4,0,1,1
9138,SERVICIOS DE CONTRATISTAS,913,          ,          ,1,0,1,1,3,0,1,1
63520001,ALQUILER DE EDIFICACIONES,6352,          ,          ,1,0,1,3,4,0,1,1
9139,OTROS SERVICIOS PRESTADOS POR TERCEROS,913,          ,          ,1,0,1,1,3,0,1,1
91391,GASTOS BANCARIOS,9139,          ,          ,1,0,1,1,4,0,1,1
63510001,ALQUILER DE TERRENOS,6351,          ,          ,1,0,1,3,4,0,1,1
91392,GASTOS DE LABORATORIO,9139,          ,          ,1,0,1,1,4,0,1,1
63430001,INSTALACIONES ELECTRICAS,6343,          ,          ,1,0,1,3,4,0,1,1
914,GASTOS POR TRIBUTOS,91,          ,          ,1,0,1,1,2,0,1,1
9141,GOBIERNO CENTRAL,914,          ,          ,1,0,1,1,3,0,1,1
91411,IMPUESTO GENERAL A LAS VENTAS,9141,          ,          ,1,0,1,1,4,0,1,1
63430002,MANTENIMIENTO DE VEHICULO,6343,          ,          ,1,0,1,3,4,0,1,1
91412,IMPUESTO A LAS TRANSACCIONES FINANCIERAS,9141,          ,          ,1,0,1,1,4,0,1,1
63410001,MANTENIMIENTO DE EDIFICIO,6341,          ,          ,1,0,1,3,4,0,1,1
91413,IMPUESTO TEMPORAL A LOS ACTIVOS NETOS,9141,          ,          ,1,0,1,1,4,0,1,1
63310001,TRABAJO DE TERCEROS,6331,          ,          ,1,0,1,3,4,0,1,1
91419,OTROS,9141,          ,          ,1,0,1,1,4,0,1,1
63310002,SERVICIO DE COBRANZAS,6331,          ,          ,1,0,1,3,4,0,1,1
9143,GOBIERNO LOCAL,914,          ,          ,1,0,1,1,3,0,1,1
91431,IMPUESTO PREDIAL,9143,          ,          ,1,0,1,1,4,0,1,1
63170001,ESTACIONAMIENTO,6317,          ,          ,1,0,1,3,4,0,1,1
91432,ARBITRIOS MUNICIPALES Y SEGURIDAD CIUDADANA,9143,          ,          ,1,0,1,1,4,0,1,1
63160001,PEAJES,6316,          ,          ,1,0,1,3,4,0,1,1
91433,IMPUESTO AL PATRIMONIO VEHICULAR,9143,          ,          ,1,0,1,1,4,0,1,1
63150001,OTROS GASTOS DE VIAJE,6315,          ,          ,1,0,1,3,4,0,1,1
91434,LICENCIA DE FUNCIONAMIENTO,9143,          ,          ,1,0,1,1,4,0,1,1
63140001,ALIMENTACION,6314,          ,          ,1,0,1,3,4,0,1,1
91439,OTROS,9143,          ,          ,1,0,1,1,4,0,1,1
63130001,ALOJAMIENTO,6313,          ,          ,1,0,1,3,4,0,1,1
9144,OTROS GASTOS POR TRIBUTOS,914,          ,          ,1,0,1,1,3,0,1,1
91442,SENCICO,9144,          ,          ,1,0,1,1,4,0,1,1
63120001,CORREOS,6312,          ,          ,1,0,1,3,4,0,1,1
62930001,OTROS BENEFICIOS POST - EMPLEO,6293,          ,          ,1,0,1,3,4,0,1,1
91443,OTROS TRIBUTOS,9144,          ,          ,1,0,1,1,4,0,1,1
62910001,COMPENSACION POR TIEMPO DE SERVICIO,6291,          ,          ,1,0,1,3,4,0,1,1
9146,TRIBUTOS A LOS GOBIERNOS LOCALES,914,          ,          ,1,0,1,1,3,0,1,1
9147,COTIZACION CON CARACTER DE TRIBUTO,914,          ,          ,1,0,1,1,3,0,1,1
9149,OTROS TRIBUTOS,914,          ,          ,1,0,1,1,3,0,1,1
915,OTROS GASTOS DE GESTION,91,          ,          ,1,0,1,1,2,0,1,1
9151,SEGUROS,915,          ,          ,1,0,1,1,3,0,1,1
91511,SEGUROS,9151,          ,          ,1,0,1,1,4,0,1,1
62810001,REMUNERACIONES AL DIRECTORIO,6281,          ,          ,1,0,1,3,4,0,1,1
9152,REGALIAS,915,          ,          ,1,0,1,1,3,0,1,1
91521,REGALIAS,9152,          ,          ,1,0,1,1,4,0,1,1
62770001,CENCICO,6277,          ,          ,1,0,1,3,4,0,1,1
9153,SUSCRIPCIONES,915,          ,          ,1,0,1,1,3,0,1,1
91531,SUSCRIPCIONES,9153,          ,          ,1,0,1,1,4,0,1,1
62750001,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD - EPS Y OTROS PARTICULARES,6275,          ,          ,1,0,1,3,4,0,1,1
9154,LICENCIAS Y DERECHOS DE VIGENCIA,915,          ,          ,1,0,1,1,3,0,1,1
9155,COSTO NETO DE ENAJENACION DE ACTIVOS INMOVILIZADOS Y OPERACIONES DISCONTINUADAS,915,          ,          ,1,0,1,1,3,0,1,1
91551,COSTO NETO DE ENAJENACION DE ACTIVOS INMOVILIZADOS,9155,          ,          ,1,0,1,1,4,0,1,1
915511,INVERISONES INMOBILIARIAS,91551,          ,          ,1,0,1,1,5,0,1,1
62740001,SEGURO DE VIDA,6274,          ,          ,1,0,1,3,4,0,1,1
915512,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,91551,          ,          ,1,0,1,1,5,0,1,1
62730001,SEGURO COMPLEMENTARIO DE TRABAJO Y ENFERMEDADES PROFESIONALES,6273,          ,          ,1,0,1,3,4,0,1,1
915513,INMUEBLES- MAQUINARIA Y EQUIPO,91551,          ,          ,1,0,1,1,5,0,1,1
62720001,REGIMEN DE PENSIONES ( ONP- AFP) EMPLEADOS,6272,          ,          ,1,0,1,3,4,0,1,1
915514,INTANGIBLES,91551,          ,          ,1,0,1,1,5,0,1,1
62710001,REGIMEN DE PRESTACIONES DE SALUD (ESSALUD) EMPLEADOS,6271,          ,          ,1,0,1,3,4,0,1,1
915515,ACTIVOS BIOLOGICOS,91551,          ,          ,1,0,1,1,5,0,1,1
62510001,ATENCION AL PERSONAL,6251,          ,          ,1,0,1,3,4,0,1,1
91552,OPERACIONES DISCONTINUADAS,9155,          ,          ,1,0,1,1,4,0,1,1
9156,SUMINISTROS,915,          ,          ,1,0,1,1,3,0,1,1
62410001,CAPACITACION,6241,          ,          ,1,0,1,3,4,0,1,1
91561,SUMINISTROS,9156,          ,          ,1,0,1,1,4,0,1,1
62190001,BONIFICACIONES,6219,          ,          ,1,0,1,3,4,0,1,1
62180001,REFRIGERIO,6218,          ,          ,1,0,1,3,4,0,1,1
62170001,MOVILIDAD,6217,          ,          ,1,0,1,3,4,0,1,1
62160001,ASIGNACION FAMILIAR,6216,          ,          ,1,0,1,3,4,0,1,1
62150001,VACACIONES EMPLEADOS,6215,          ,          ,1,0,1,3,4,0,1,1
62150002,VACACIONES OBREROS,6215,          ,          ,1,0,1,3,4,0,1,1
62140001,GRATIFICACIONES,6214,          ,          ,1,0,1,3,4,0,1,1
62140002,INDEMNIZACIONES,6214,          ,          ,1,0,1,3,4,0,1,1
62130001,REMUNERACIONES EN ESPECIE,6213,          ,          ,1,0,1,3,4,0,1,1
62120001,COMISIONES,6212,          ,          ,1,0,1,3,4,0,1,1
61420001,EMBALAJES,6142,          ,          ,1,0,1,3,4,0,1,1
61410001,ENVASES,6141,          ,          ,1,0,1,3,4,0,1,1
9157,GASTOS DE INVESTIGACION Y DESARROLLO,915,          ,          ,1,0,1,1,3,0,1,1
9158,GESTION MEDIOAMBIENTAL,915,          ,          ,1,0,1,1,3,0,1,1
9159,OTROS GASTOS DE GESTION,915,          ,          ,1,0,1,1,3,0,1,1
91591,DONACIONES,9159,          ,          ,1,0,1,1,4,0,1,1
61240001,MATERIAS PRIMAS PARA PRODUCTOS INMUEBLES,6124,          ,          ,1,0,1,3,4,0,1,1
91592,SANCIONES ADMINISTRATIVAS,9159,          ,          ,1,0,1,1,4,0,1,1
61230001,MATERIAS PRIMAS PARA PRODUCTOS AGROPECUARIOS Y  PISCICOLAS,6123,          ,          ,1,0,1,3,4,0,1,1
91593,OTROS GASTOS,9159,          ,          ,1,0,1,1,4,0,1,1
61110001,MERCADERIAS,6111,          ,          ,1,0,1,3,4,0,1,1
61110002,SUMINISTROS,6111,          ,          ,1,0,1,3,4,0,1,1
917,AJUSTE-GASTOS DE ADMINISTRACION,91,          ,          ,1,0,1,1,2,0,1,1
9178,GASTOS DE ADMINISTRACION,917,          ,          ,1,0,1,1,3,0,1,1
918,VALUACION Y DETERIORO DE ACTIVOS Y PROVISIONES,91,          ,          ,1,0,1,1,2,0,1,1
9180,DEPRECC.INMB.MAQ.Y EQUIPO,918,          ,          ,1,0,1,1,3,0,1,1
9181,DEPRECIACION,918,          ,          ,1,0,1,1,3,0,1,1
91811,DEPRECIACION DE INVERSIONES INMOBILIARIAS,9181,          ,          ,1,0,1,1,4,0,1,1
918111,EDIFICACIONES - COSTO,91811,          ,          ,1,0,1,1,5,0,1,1
60240002,MATERIALES DE CONSTRUCCION,6024,24410001,61240001,1,0,1,3,4,0,1,1
918112,EDIFICACIONES - REVALUACION,91811,          ,          ,1,0,1,1,5,0,1,1
918113,EDIFICACIONES - COSTO DE FINANCIACION,91811,          ,          ,1,0,1,1,5,0,1,1
91812,DEPRECIACION DE ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO - INVERSIONES INMOBILIARIAS,9181,          ,          ,1,0,1,1,4,0,1,1
918121,EDIFICACIONES,91812,          ,          ,1,0,1,1,5,0,1,1
91813,DEPRECIACION DE ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,9181,          ,          ,1,0,1,1,4,0,1,1
918131,EDIFICACIONES,91813,          ,          ,1,0,1,1,5,0,1,1
918132,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,91813,          ,          ,1,0,1,1,5,0,1,1
918133,EQUIPO DE TRANSPORTE,91813,          ,          ,1,0,1,1,5,0,1,1
60240003,VIGUETAS,6024,24410001,61240001,1,0,1,3,4,0,1,1
918134,EQUIPOS DIVERSOS,91813,          ,          ,1,0,1,1,5,0,1,1
91814,DEPRECIACION DE INMUEBLES- MAQUINARIA Y EQUIPO - COSTO,9181,          ,          ,1,0,1,1,4,0,1,1
918141,EDIFICACIONES,91814,          ,          ,1,0,1,1,5,0,1,1
60240004,CEMENTO,6024,24410001,61240001,1,0,1,3,4,0,1,1
918142,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,91814,          ,          ,1,0,1,1,5,0,1,1
60240005,CONCRETO,6024,24410001,61240001,1,0,1,3,4,0,1,1
918143,EQUIPO DE TRANSPORTE,91814,          ,          ,1,0,1,1,5,0,1,1
60240006,FIERRO,6024,24410001,61240001,1,0,1,3,4,0,1,1
918144,MUEBLES Y ENSERES,91814,          ,          ,1,0,1,1,5,0,1,1
60240007,ALAMBRES CLAVOS Y OTROS,6024,24410001,61240001,1,0,1,3,4,0,1,1
918145,EQUIPOS DIVERSOS,91814,          ,          ,1,0,1,1,5,0,1,1
60240008,LADRILLO DE TECHO,6024,24410001,61240001,1,0,1,3,4,0,1,1
918146,HERRAMIENTAS Y UNIDADES DE REEMPLAZO,91814,          ,          ,1,0,1,1,5,0,1,1
91815,DEPRESCIACION DE INMUEBLES- MAQUINARIA Y EQUIPO - REVALUACION,9181,          ,          ,1,0,1,1,4,0,1,1
918151,EDIFICACIONES,91815,          ,          ,1,0,1,1,5,0,1,1
918152,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,91815,          ,          ,1,0,1,1,5,0,1,1
918153,EQUIPO DE TRANSPORTE,91815,          ,          ,1,0,1,1,5,0,1,1
918154,MUEBLES Y ENSERES,91815,          ,          ,1,0,1,1,5,0,1,1
918155,EQUIPOS DIVERSOS,91815,          ,          ,1,0,1,1,5,0,1,1
918156,HERRAMIENTAS Y UNIDADES DE REEMPLAZO,91815,          ,          ,1,0,1,1,5,0,1,1
91816,DEPRECIACION DE INMUEBLES- MAQUINARIA Y EQUIPO - COSTOS DE FINANCIACION,9181,          ,          ,1,0,1,1,4,0,1,1
918161,EDIFICACIONES,91816,          ,          ,1,0,1,1,5,0,1,1
918162,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,91816,          ,          ,1,0,1,1,5,0,1,1
91817,DEPRECIACION DE ACTIVOS BIOLOGICOS EN PRODUCCION - COSTO,9181,          ,          ,1,0,1,1,4,0,1,1
918171,ACTIVOS BIOLOGICOS DE ORIGEN ANIMAL,91817,          ,          ,1,0,1,1,5,0,1,1
918172,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL,91817,          ,          ,1,0,1,1,5,0,1,1
60240009,LADRILLO KING KONG,6024,24410001,61240001,1,0,1,3,4,0,1,1
